staffel_id,verband,gebiet,ligastufe,spielklasse,staffel,mannschaften,spiele_gesamt,tore_gesamt,punkte_gesamt,tabellenfuehrer,tabellenfuehrer_punkte,quelle
030VA1BKMK00005IVS5489BUVVARDA0V-G,Bayern,Kreis Donau/Isar,8,Kreisliga,Frauen KL 04 · Kreis Donau/Isar,10,5,23,14,(SG) ST Scheyern / FC Gerolsbach 2,3,fussball.de
031GNTFAIC000004VS5489BUVSJ4CRAP-G,Bayern,Kreis Erlangen/Pegnitzgrund,8,Kreisliga,Frauen Kreisliga · Kreis Erlangen/Pegnitzgrund,10,4,18,12,FC Wichsenstein,3,fussball.de
031DS4HJK4000005VS5489BUVUR5FS5A-G,Bayern,Kreis Hof/Tirschenr./Wunsiedel,8,Kreisliga,Frauen KL Ost · Kreis Hof/Tirschenr./Wunsiedel,10,9,37,25,TSV Engelmannsreuth,6,fussball.de
031CIME7AC00003OVS5489BTVUS470OH-G,Bayern,Kreis Inn/Salzach,8,Kreisliga,Frauen KL 03 · Kreis Inn/Salzach,9,4,25,11,TSV Altenmarkt/Alz,3,fussball.de
031HCC6CE0000003VS5489BUVSJ4CRAP-G,Bayern,Kreis München,8,Kreisliga,Frauen KL 01 · Kreis München,11,5,23,14,DJK Pasing,3,fussball.de
031HBHH480000007VS5489BTVVG7L386-G,Bayern,Kreis Neumarkt/Jura,8,Kreisliga,Frauen Kreisliga · Kreis Neumarkt/Jura,10,5,25,15,(SG) DJK Veitsaurach/TSC Weissenbronn1,3,fussball.de
0319TE344C000006VS5489BTVSK8S3O6-G,Bayern,Kreis Niederbayern Ost,8,Kreisliga,Frauen KL Ost · Kreis Niederbayern Ost,9,4,21,12,(SG) SV Bernried/SpVgg Plattling/SV Deggenau,3,fussball.de
0319TE5J14000007VS5489BTVSK8S3O6-G,Bayern,Kreis Niederbayern West,8,Kreisliga,Frauen KL West · Kreis Niederbayern West,9,4,21,11,VfR Laberweinting,3,fussball.de
031J8NURMK000004VS5489BUVVKNMR0J-G,Bayern,Kreis Nürnberg/Frankenhöhe,8,Kreisliga,Frauen Kreisliga · Kreis Nürnberg/Frankenhöhe,11,5,16,14,SGV Nürnberg-Fürth 2,3,fussball.de
03195JV0C4000006VS5489BUVV628VP4-G,Bayern,Kreis Regensburg,8,Kreisliga,Frauen KL 03 · Kreis Regensburg,7,2,11,6,TSV Brunn,3,fussball.de
0319U59JCC000004VS5489BUVV628VP4-G,Bayern,Kreis Rhön,8,Kreisliga,Frauen KL 03 · Kreis Rhön,9,4,19,11,FC Rottershausen,3,fussball.de
0319U26MJO00000EVS5489BUVV628VP4-G,Bayern,Kreis Würzburg,8,Kreisliga,Frauen KL 02 · Kreis Würzburg,9,3,9,9,(SG)TV 73 Würzburg/DJK Würzburg 2,3,fussball.de
031E59M414000004VS5489BTVUS470OH-G,Bayern,Kreis Zugspitze,8,Kreisliga,Frauen KL 02 · Kreis Zugspitze,9,2,13,6,SC Eibsee Grainau,3,fussball.de
0314CMEQSG00000DVS5489BTVU7GTVLE-G,Hamburg,Kreisebene Hamburg,8,Sonderklasse,FSK 01 Herbst · Kreisebene Hamburg,11,17,77,50,Rugenbergen 1.Fr. 7er,9,fussball.de
0314CMER5400000FVS5489BTVU7GTVLE-G,Hamburg,Kreisebene Hamburg,8,Sonderklasse,FSK 02 Herbst · Kreisebene Hamburg,11,19,58,55,Reinbek 2.Fr. 7er,10,fussball.de
031DO63Q5C00000AVS5489BUVUR5FS5A-G,Hessen,Region Frankfurt,8,A-Liga (Region),Kreisliga A FFM Gr. 1 · Region Frankfurt,9,12,47,35,1. FFV´97 Oberursel II,9,fussball.de
031DO63PRO00000AVS5489BUVUR5FS5A-G,Hessen,Region Frankfurt,8,A-Liga (Region),Kreisliga A FFM Gr. 2 · Region Frankfurt,10,15,88,44,SG Egelsbach II,15,fussball.de
031BOK84K8000004VS5489BTVUS470OH-G,Mittelrhein,Kreis Bonn,8,Kreisliga B,Frauen Kreisliga B · Kreis Bonn,13,17,84,42,SV SW Merzbach 1933 e.V.,9,fussball.de
0317A162O8000004VS5489BUVSBBVPEU-G,Niedersachsen,Kreis Bentheim,8,1.Kreisklasse,1. Kreisklasse Ems/Vechte Süd · Kreis Bentheim,10,19,74,53,SG Holthausen Biene / Altenlingen 9er,12,fussball.de
031I5MMD28000000VS5489BTVSRD0UH9-G,Niedersachsen,Kreis Braunschweig,8,1.Kreisklasse,Frauen  1.Kreisklasse Braunschweig Ost,6,6,35,18,SV Esbeck,9,fussball.de
031I5OT5TO000005VS5489BTVSRD0UH9-G,Niedersachsen,Kreis Braunschweig,8,1.Kreisklasse,Frauen  1.Kreisklasse Braunschweig West,6,6,30,18,LFC Olympia Braunschweig,6,fussball.de
03155BU19K000002VS5489BUVSBBVPEU-G,Niedersachsen,Kreis Emsland,8,1.Kreisklasse,Frauen 1. KKL Ems-Vechte Mitte · Kreis Emsland,12,26,166,74,SV Polle (11er),13,fussball.de
03155BU134000006VS5489BUVSBBVPEU-G,Niedersachsen,Kreis Emsland,8,1.Kreisklasse,Frauen 1. KKL Ems-Vechte Nord · Kreis Emsland,12,29,157,82,SV Eintracht Neulangen II (9er),15,fussball.de
031D70KNI8000003VS5489BUVUR5FS5A-G,Niedersachsen,Kreis Hildesheim-Holzminden,8,1.Kreisklasse,1. Kreisklasse Hildesheim/Holzminden · Kreis Hildesheim-Holzminden,12,25,76,67,SG Wohldenberg/ Ambergau,12,fussball.de
031DNQ1D3C000003VS5489BTVUS470OH-G,Niedersachsen,Kreis Jade-Weser-Hunte,8,1.Kreisklasse,Frauen 1. Kreisklasse Staffel 1 JWH QR · Kreis Jade-Weser-Hunte,7,9,52,27,1.FC Ohmstede II,9,fussball.de
031DNQ83I0000004VS5489BTVUS470OH-G,Niedersachsen,Kreis Jade-Weser-Hunte,8,1.Kreisklasse,Frauen 1. Kreisklasse Staffel 2 JWH QR · Kreis Jade-Weser-Hunte,7,8,33,21,SV Eintracht Oldenburg II,7,fussball.de
031EQ3GG5O000003VS5489BUVUR5FS5A-G,Niedersachsen,Kreis Nordharz,8,1.Kreisklasse,1.Kreisklasse · Kreis Nordharz,11,14,68,42,WSV Wiedelah (7er),9,fussball.de
031BO0GMJO000004VS5489BUVUR5FS5A-G,Niedersachsen,Kreis Northeim-Einbeck,8,1.Kreisklasse,1.Kreisklasse Staffel 1 · Kreis Northeim-Einbeck,8,9,37,26,SC HarzTor II,6,fussball.de
0316EAOQ1G000004VS5489BUVSBBVPEU-G,Niedersachsen,Kreis Osnabrück,8,1.Kreisklasse,1. Kreisklasse Osnabrück Staffel A,10,14,105,42,SG Alfhausen/Hesepe-Sögeln/Rieste,9,fussball.de
0316EAOQ8400000BVS5489BUVSBBVPEU-G,Niedersachsen,Kreis Osnabrück,8,1.Kreisklasse,1. Kreisklasse Osnabrück Staffel B,9,9,70,27,SG Gretesch / OSC IV 9er,12,fussball.de
031CO536QG000004VS5489BUVUR5FS5A-G,Niedersachsen,Kreis Ostfriesland,8,1.Kreisklasse,"Ostfrieslandklasse A, Staffel A",8,15,78,43,TB Twixlum e.V. 2,9,fussball.de
031CO5750C000004VS5489BUVUR5FS5A-G,Niedersachsen,Kreis Ostfriesland,8,1.Kreisklasse,"Ostfrieslandklasse A, Staffel B",8,15,69,39,SV Grossefehn,8,fussball.de
031558T1J400000BVS5489BTVU7GTVLE-G,Niedersachsen,Kreis Region Hannover,8,1.Kreisklasse,Frauen Kreisklasse Staffel 1 · Kreis Region Hannover,9,12,90,36,SV Frielingen (7er),6,fussball.de
031558T1QG00000BVS5489BTVU7GTVLE-G,Niedersachsen,Kreis Region Hannover,8,1.Kreisklasse,Frauen Kreisklasse Staffel 2 · Kreis Region Hannover,8,11,81,31,VfL Eintracht Hannover IV (7er),9,fussball.de
0317CS3NJS000004VS5489BUVSBBVPEU-G,Niedersachsen,Kreis Region Hannover,8,1.Kreisklasse,Frauen Kreisklasse Staffel 3 · Kreis Region Hannover,8,16,68,44,TUS Marathon (9er),9,fussball.de
031B6CALUS000007VS5489BTVSK8S3O6-G,Niedersachsen,Kreis Rotenburg,8,1.Kreisklasse,Frauen Kreisklasse · Kreis Rotenburg,11,13,46,37,TV Stemmen 9er,6,fussball.de
0319JRKGTS00000AVS5489BUVV628VP4-G,Niedersachsen,Kreis Stade,8,1.Kreisklasse,Frauen 1. Kreisklasse Stade/Harburg Nord,7,8,47,24,TSV Großenwörden 11er,6,fussball.de
0319RJP174000009VS5489BUVV628VP4-G,Niedersachsen,Kreis Stade,8,1.Kreisklasse,Frauen 1. Kreisklasse Stade/Harburg Süd,6,4,25,11,VfL Güldenstern Stade II 9er/11er,6,fussball.de
03187JUS9K000004VS5489BTVU7GTVLE-G,Niedersachsen,Kreis Vechta,8,1.Kreisklasse,1.Kreisklasse VEC/CLP/OL-Land-DEL · Kreis Vechta,10,12,60,35,TUS Lutten II 9er,9,fussball.de
031CBUHLKK000004VS5489BTVUS470OH-G,Niedersachsen,Kreis Verden,8,1.Kreisklasse,Kreisklasse Verden/Osterholz,10,13,50,38,TSV Bassen 9er,10,fussball.de
031HSR6J7O00000CVS5489BTVSRD0UH9-G,Sachsen,Kreis Mittelsachsen,8,1.Kreisklasse,Frauen - Kreisklasse · Kreis Mittelsachsen,9,8,44,21,SpG Dittersbach/Hainichen,6,fussball.de
031GL911FO000008VS5489BUVSJ4CRAP-G,Sachsen,Kreis Vogtland,8,1.Kreisklasse,Vogtlandklasse,8,9,44,25,SpG Zobes/Pfaffengrün,7,fussball.de
031I7N0GFO000004VS5489BUVVKNMR0J-G,Südbaden,Schwarzwald,8,2.Kreisliga (B),Kreisliga B Frauen Staffel · Schwarzwald,3,0,0,0,FC Schwandorf-Wornd.-Neuh.,0,fussball.de
031LOUIP78000000VS5489BTVSRD0UH9-G,Westfalen,Kreis Ahaus-Coesfeld,8,Kreisliga B,Frauen Kreisliga B Ahaus-Coesfeld,13,24,108,71,SG Osterwick / Darfeld II,12,fussball.de
031LE19JQO00000DVS5489BTVSRD0UH9-G,Westfalen,Kreis Hagen,8,Kreisliga B,Frauen Kreisliga B DO/HA · Kreis Hagen,18,33,253,96,TSG Fußb. Herdecke (9er),12,fussball.de
031DIO80CG000003VS5489BTVUS470OH-G,Westfalen,Kreis Lemgo,8,Kreisliga B,Frauen Kreisliga B HF/LE/MI/LK · Kreis Lemgo,11,9,73,27,SG Maaslingen/SVKT 07 Minden III 9er,6,fussball.de
031HB9DJH0000006VS5489BTVVG7L386-G,Westfalen,Kreis Münster,8,Kreisliga B,Frauen Kreisliga B · Kreis Münster,11,16,89,43,SC Westfalia Kinderhaus II,10,fussball.de
0316NFT09K000000VS5489BUVSBBVPEU-G,Württemberg,Bezirk Bodensee (K),8,Kreisliga A; Kreisliga,Kreisliga A · Bezirk Bodensee (K),10,5,11,15,SGM FV Bad Waldsee/SV Reute II,3,fussball.de
031FLPVBNG000004VS5489BUVSJ4CRAP-G,Württemberg,Bezirk Franken (K),8,Kreisliga A; Kreisliga,Kreisliga · Bezirk Franken (K),10,0,0,0,FSV Friedrichshaller SV,0,fussball.de
03164C6ARO000004VS5489BTVU7GTVLE-G,Württemberg,Bezirk Neckar/Fils (K),8,Kreisliga A; Kreisliga,Kreisliga A · Bezirk Neckar/Fils (K),10,4,24,12,ASV Spartania Eislingen,3,fussball.de
031LPMEH40000006VS5489BTVSRD0UH9-G,Württemberg,Bezirk Rems/Murr/Hall (K),8,Kreisliga A; Kreisliga,Kreisliga · Bezirk Rems/Murr/Hall (K),8,1,1,3,TSG Kirchberg/Jagst,3,fussball.de
03160IRTKO000005VS5489BUVSBBVPEU-G,Württemberg,Bezirk Stuttgart/Böblingen (K),8,Kreisliga A; Kreisliga,Kreisliga A · Bezirk Stuttgart/Böblingen (K),9,0,0,0,SG Stuttgart-West II,0,fussball.de
030VA1HG5800000KVS5489BUVVARDA0V-G,Bayern,Kreis Donau/Isar,9,Kreisklasse,Frauen KK 04 · Kreis Donau/Isar,6,2,8,6,VfB Pörnbach,3,fussball.de
031B36N9UG000000VS5489BTVSK8S3O6-G,Bayern,Kreis Donau/Isar,9,Kreisklasse,Frauen KK 05 · Kreis Donau/Isar,6,1,6,2,(SG) SC Kirchasch / SV Walpertskirchen,1,fussball.de
031L6EAN2S000004VS5489BTVSRD0UH9-G,Bayern,Kreis Erlangen/Pegnitzgrund,9,Kreisklasse,Frauen Kreisklasse · Kreis Erlangen/Pegnitzgrund,9,3,18,8,SV Osternohe,3,fussball.de
031CIMFU50000000VS5489BTVUS470OH-G,Bayern,Kreis Inn/Salzach,9,Kreisklasse,Frauen KK 03 · Kreis Inn/Salzach,10,4,24,11,TSV 1880 Wasserburg am Inn,3,fussball.de
031HCPI9F4000007VS5489BUVSJ4CRAP-G,Bayern,Kreis München,9,Kreisklasse,Frauen KK 01 · Kreis München,9,4,13,11,FC Dreistern NT,3,fussball.de
031HCPN3B4000004VS5489BUVSJ4CRAP-G,Bayern,Kreis München,9,Kreisklasse,Frauen KK 02 · Kreis München,9,4,13,12,(SG) Post-SV / TSV Milbertshofen / SC Amicitia 2,3,fussball.de
031JABM4Q0000004VS5489BUVVKNMR0J-G,Bayern,Kreis Neumarkt/Jura,9,Kreisklasse,Frauen Kreisklasse · Kreis Neumarkt/Jura,10,5,25,15,SV Segringen 2,3,fussball.de
031J9P9V88000004VS5489BUVVKNMR0J-G,Bayern,Kreis Nürnberg/Frankenhöhe,9,Kreisklasse,Frauen Kreisklasse · Kreis Nürnberg/Frankenhöhe,10,3,18,8,SV Losaurach 2,3,fussball.de
031E5EFFKS000004VS5489BTVUS470OH-G,Bayern,Kreis Zugspitze,9,Kreisklasse,Frauen KK 02 · Kreis Zugspitze,9,4,13,12,SG FC Penzing/FC Hofstetten,3,fussball.de
031FTBVESK000003VS5489BTVVG7L386-G,Niedersachsen,Kreis Ostfriesland,9,2.Kreisklasse,Ostfrieslandklasse B Staffel A,9,12,77,35,SV Wittmund 9er,9,fussball.de
031COCO49C000004VS5489BUVUR5FS5A-G,Niedersachsen,Kreis Ostfriesland,9,2.Kreisklasse,Ostfrieslandklasse B Staffel B,8,14,88,41,SV BW Filsum 9er,13,fussball.de
03187L624G000003VS5489BTVU7GTVLE-G,Niedersachsen,Kreis Vechta,9,2.Kreisklasse,2.Kreisklasse CLP DEL-Ol-Land VEC · Kreis Vechta,12,19,123,54,SV Baris Delmenhorst 9er,10,fussball.de
031CIMH9KS000007VS5489BTVUS470OH-G,Bayern,Kreis Inn/Salzach,10,A Klasse,Frauen A-Klasse 04 · Kreis Inn/Salzach,7,0,0,0,(SG) ASV Au/SV Parsberg,0,fussball.de
031CIMMD08000004VS5489BTVUS470OH-G,Bayern,Kreis Inn/Salzach,10,A Klasse,Frauen A-Klasse 05 · Kreis Inn/Salzach,7,0,0,0,(SG) TSV 66 Polling/FC Mühldorf 1/SpVgg Jettenbach/TSV Gars 2 (flex),0,fussball.de
031IL2MG8G000007VS5489BUVVKNMR0J-G,Bayern,Kreis München,10,A Klasse,Frauen A-Klasse 01 · Kreis München,7,3,8,9,(SG) TSV München-Ost /MSV Bajuwaren 2,3,fussball.de
031IL2MGFG000007VS5489BUVVKNMR0J-G,Bayern,Kreis München,10,A Klasse,Frauen A-Klasse 02 · Kreis München,8,3,17,9,SV Untermenzing 2,3,fussball.de
031E5H71K0000004VS5489BTVUS470OH-G,Bayern,Kreis Zugspitze,10,A Klasse,Frauen A-Klasse 03 · Kreis Zugspitze,9,3,6,8,TuS Holzkirchen,3,fussball.de
